source_account_id,target_account_id,slope,corr
27000D,23000D,0.6577036612837576,0.9797262596837815
27000D,1420D,0.6490923562988922,0.9791172320291786
28000D,18000DD,0.7188000587400059,0.8277292412891871
28000D,M18000DD,0.7188000587400059,0.8277292412891869
28000D,M49000XG,0.3566832251574816,0.7320934672169552
28000D,47000G,0.3566832251574816,0.7320934672169552
28000D,8422D,-0.2759441786474309,-0.7328714949776005
28000D,8423D,-0.6404450331456835,-0.7344814481854023
28000D,8424D,-0.2744748998009631,-0.7344830070835117
28000D,15000BD,-0.2911596438816464,-0.740481444321668
28000D,15000CD,-0.680543372208001,-0.7468739260331968
28000D,15000DD,-0.2935008250075088,-0.7478367551095432
29000D,1990D,1.0226390414466677,0.9994607267580332
29000D,0968P,4.7756803846074605e-06,0.8309858353137861
29000D,0979P,8.903880526867251e-06,0.8110168809504255
29000D,5000XP,3.631520386613939e-05,0.7948271577378156
29000D,5000D,0.00010211673834282721,0.794735253045227
29000D,1140ED,0.22416376264706608,0.7939813006281776
29000D,570P,1.6071280830279173e-05,0.7884031707409678
29000D,50008SD,-2.378152285750619e-05,-0.7583418788739809
29000D,50007SD,-0.0029644087101572533,-0.775456124679134
29000D,50041ST,-0.006113562925268715,-0.8064996620419466
30000D,31000D,0.9855770572373144,0.9982138358486242
30000D,27000D,0.887442371299317,0.9977873900222607
30000D,200000D,0.9139444904495931,0.9967689556370471
30000D,35000D,0.9139445171873888,0.9967689523792723
30000D,2100D,0.77067130207027,0.9943668561113005
30000D,33000D,0.7829169776072227,0.9938041607730937
30000D,25000D,0.7982696065821213,0.9860500787817051
30000D,50029ST,0.5871500820150806,0.9833491776652522
30000D,23000D,0.5871159603972338,0.9833230653722023
30000D,1420D,0.5797820965038967,0.9833108925650302
3000ST,396FU,0.03344356495829296,0.7281737525364967
3000ST,3630U,0.0928413521861451,0.6432529995822678
3000ST,3960U,0.043231925433890886,0.637196217653287
3000ST,1520D,484.0387378002686,0.5914521503043342
3000ST,391DU,0.2849535130810215,0.5807897773590709
3000ST,1130AD,83.88375282831142,0.5389901030438303
3000ST,1130D,83.88375282831142,0.5389901030438303
3000ST,3015G,384.3590780029459,0.5232244783889337
3000ST,396BD,-450.0538333848556,-0.5280228128937178
3000ST,50045ST,-605.6971635056254,-0.5740099788548976
3001ST,3002ST,0.7706454112408333,0.9449483518531233
3001ST,3003ST,0.6351682267129176,0.9309884842375192
3001ST,0968P,0.028607205092409445,0.9015013533685174
3001ST,5000XP,0.22720659633108503,0.9006120078022292
3001ST,3013ST,0.630391640811202,0.8983171046479408
3001ST,1830D,209.45796702488335,0.8938210705399199
3001ST,1810D,32.60351721499867,0.8834259083891481
3001ST,3012ST,0.6940827222289424,0.8798786518269538
3001ST,5000D,0.6236338016196581,0.87899777490896
3001ST,3011ST,0.8476200440060551,0.8768678320490318
3002ST,3003ST,0.8318185169710226,0.9943302519334902
3002ST,3013ST,0.8221594120972301,0.9554803969015921
3002ST,3012ST,0.9183326369602083,0.9494193768931323
3002ST,3001ST,1.1586747609801653,0.9449483518531233
3002ST,400000S,34988.04293263204,0.9155260194936521
3002ST,400000XS,34988.04293263204,0.9155260194936521
3002ST,44800S,33314.75827168382,0.9127868626224442
3002ST,17000BD,1431.0572369552926,0.905870679008075
3002ST,M17000BD,1431.0572369552926,0.905870679008075
3002ST,43500S,24329.440956570885,0.8935107771767754
3003ST,3002ST,1.1885917778199213,0.9943302519334902
3003ST,3013ST,0.9762943296036409,0.949170968471948
3003ST,3012ST,1.0865625724339927,0.9397465594297603
3003ST,3001ST,1.3645826748424887,0.9309884842375192
3003ST,400000XS,42291.99338348398,0.9257785786166758
3003ST,400000S,42291.99338348398,0.9257785786166758
3003ST,44800S,40270.31259877362,0.9230296382921743
3003ST,43500S,29642.22982910845,0.91070236984122
3003ST,43500XS,29642.22982910845,0.91070236984122
3003ST,41500S,27862.901995490654,0.9087942914996797
3010ST,5040D,0.2597192224622031,0.751951564856025
3010ST,0969P,0.030831533477321815,0.7490723211601875
3010ST,3707U,0.2918196544276458,0.7464546888406648
3010ST,50035ST,8406.425860691144,0.6963574275211943
3010ST,3500U,0.5297246220302376,0.6938279396675125
3010ST,5000BP,0.07354211663066954,0.6900166207440338
3010ST,3500S,9871.519114470842,0.6825738239386284
3010ST,3011ST,0.9284557235421167,0.6684875001090895
3010ST,44500U,0.4313444924406047,0.6483467630099722
3010ST,8420D,835.6347192224622,0.6459071081914407
3011ST,3012ST,0.7771122066598323,0.9522749445012142
3011ST,3013ST,0.6740167178091204,0.928446689121296
3011ST,5000XP,0.23849644685325208,0.9138307975807047
3011ST,5000BP,0.06891110310248667,0.8980086822226621
3011ST,3002ST,0.748708026157878,0.8874278290652986
3011ST,3003ST,0.6230760348911663,0.8828027377449839
3011ST,5000D,0.645748994937072,0.8798101097303003
3011ST,3001ST,0.9071248377378827,0.8768678320490318
3011ST,1830D,211.58686227926233,0.8727894387555076
3011ST,391AU,0.3591144949493183,0.8651113849712087
3012ST,3013ST,0.8721437916051511,0.980382995639188
3012ST,3011ST,1.1669197345676743,0.9522749445012142
3012ST,3002ST,0.9815584429231181,0.9494193768931323
3012ST,3003ST,0.8127682826234296,0.9397465594297603
3012ST,5000XP,0.29221198858830144,0.9136992744159289
3012ST,3500U,0.6152807477499723,0.9134067797208042
3012ST,17000BD,1491.5049413915758,0.9132208597733088
3012ST,M17000BD,1491.5049413915758,0.9132208597733087
3012ST,44000U,0.534006546490062,0.9005015084799086
3012ST,5000D,0.808039678244742,0.898419706247917
3013ST,3012ST,1.1020554493307841,0.980382995639188
3013ST,3002ST,1.1104206500956024,0.9554803969015921
3013ST,3003ST,0.9228011472275334,0.949170968471948
3013ST,3500U,0.7069789674952202,0.9336620831695845
3013ST,44000U,0.6209369024856595,0.9314888441615005
3013ST,3011ST,1.278919694072658,0.928446689121296
3013ST,44500U,0.6123326959847035,0.9280089034072246
3013ST,17000BD,1703.4923518164433,0.9278625328104972
3013ST,M17000BD,1703.4923518164433,0.9278625328104971
3013ST,5000CP,0.14292543021032503,0.9173889461656995
3015G,8242D,0.0028091444988110935,0.6704104152322904
3015G,8241D,0.006550421313783314,0.6702166526060553
3015G,8243D,0.010160870070885527,0.670086097568862
3015G,10011002D,0.3800627783880061,0.6551471216985134
3015G,1520D,0.7144134404633468,0.6412659804967888
3015G,8240D,0.021013788368694844,0.6384047008494471
3015G,2570D,3.5876040105068445,0.603682167530117
3015G,19500D,3.5876040105068445,0.603682167530117
3015G,50041ST,0.030502629540576066,0.6005690075424428
3015G,50045ST,-0.8553898440379033,-0.5954935768426634
3015S,3015U,2.2952355899819526e-05,0.9946355453382556
3015S,41000U,3.1004736975929864e-05,0.6577446578543644
3015S,42000U,3.32778600982909e-05,0.6381745688338406
3015S,41500U,3.3344939946687776e-05,0.6364898608350805
3015S,44800U,5.947975600282028e-05,0.5984589011258199
3015S,41000S,1.3223457214824992,0.5889060295394251
3015S,42000S,1.36153704452184,0.5861634654522702
3015S,41500S,1.3642430456061698,0.5839987141965249
3015S,43500XS,1.4056118371318573,0.5667765869517434
3015S,43500S,1.4056118371318573,0.5667765869517434
3015U,3015S,43102.323455088444,0.9946355453382556
3015U,41000U,1.3827245577762461,0.6769058199254443
3015U,42000U,1.4883988054215487,0.6586682184364865
3015U,41500U,1.4888582586721801,0.6558102472840717
3015U,44800U,2.661612680909717,0.6179784111136218
3015U,41000S,58346.62439696762,0.5996253924348816
3015U,42000S,60223.52308752584,0.5982996326476525
3015U,41500S,60242.057431656336,0.5950907942660493
3015U,44800S,83534.80565127499,0.5798855745991209
3015U,43500S,62170.99127038822,0.5784922985769443
3022G,3022S,8.307192830549448,0.7101655129704054
3022G,3022U,0.00025074631291799543,0.6796063451722578
3022G,0961P,3.219766931210611e-05,0.6180643701200061
3022G,2010D,3.9102687388541795,0.6147511291397213
3022G,3506S,7.388719422363201,0.6112753477625757
3022G,3506U,0.00035952949269431377,0.5807574458388816
3022G,1495VV,0.0006680166117696358,0.5192714513050252
3022G,50047ST,3.711635973830012,0.4985045505364349
3022G,50030ST,0.0004582668195751438,0.4982707944298212
3022G,396BD,-1.7233112434480773,-0.5158402211721932
3022S,3022U,3.1353335228435576e-05,0.9940342044865397
3022S,3022G,0.06071064751956183,0.7101655129704054
3022S,5040G,0.010810911620101154,0.49454992268620795
3022S,41000U,5.732619846175416e-05,0.45472538177584926
3022S,5040S,0.013372688914072551,0.43890201894515074
3022S,42000U,6.08150353741603e-05,0.4360756542617156
3022S,41500U,5.986972314101954e-05,0.4273026393630164
3022S,3280U,4.784460299681711e-05,0.38497613752318477
3022S,50013SD,-0.0625502884297419,-0.36899370344803206
3022S,396ID,-0.11003736943705172,-0.3878647670405927
3022U,3022S,31515.116094986806,0.9940342044865397
3022U,3022G,1841.9604221635884,0.6796063451722578
3022U,5040G,334.13984168865437,0.48212372254577707
3022U,41000U,1.7810026385224274,0.44559779547454553
3022U,42000U,1.9076517150395782,0.4314518961778389
3022U,5040S,415.32189973614777,0.4299481513515528
3022U,41500U,1.870712401055409,0.42113153964149286
3022U,3280U,1.4300791556728232,0.36294711575272304
3022U,50013SD,-1922.0379947229549,-0.35763006741958997
3022U,396ID,-3455.015831134564,-0.38412501504597313
3025G,40000G,1.0,1.0
3025G,40000U,0.0005607031422881292,0.8536630902361845
3025G,3025U,0.0005607031422881292,0.8536630902361845
3025G,40000S,11.510714452047514,0.8506751139553335
3025G,3025S,11.510714452047514,0.8506751139553335
3025G,6109DZ,0.0040882519260077325,0.436891068161383
3025G,21000D,21.044168077634666,0.4364069093388478
3025G,6128DZ,0.0057816421364416054,0.4304097778737013
3025G,1100BD,18.570333327351378,0.4295274801581298
3025G,6026DZ,-0.0009773681985695906,-0.4551339167430566
3025S,40000S,1.0,1.0
3025S,3025U,4.8335475945081615e-05,0.9957677717387362
3025S,40000U,4.8335475945081615e-05,0.9957677717387362
3025S,3025G,0.06286735306635967,0.8506751139553335
3025S,40000G,0.06286735306635967,0.8506751139553335
3025S,21000D,1.9826344976507277,0.5563410004542524
3025S,22500D,2.537389849617996,0.5478331847713804
3025S,22000XD,2.537389849617996,0.5478331847713804
3025S,22000D,2.4923396663534523,0.5472887471048624
3025S,M45500XG,0.261257992206119,0.5424249283105577
3025U,40000U,1.0,1.0
3025U,40000S,20513.989690721653,0.9957677717387363
3025U,3025S,20513.989690721653,0.9957677717387362
3025U,3025G,1299.6907216494847,0.8536630902361845
3025U,40000G,1299.6907216494847,0.8536630902361845
3025U,21000D,39721.25257731958,0.5410398785456367
3025U,8473D,183.4896907216495,0.5322914384885838
3025U,41500U,2.3350515463917527,0.5318675237507754
3025U,8471D,180.75257731958766,0.5314363834250577
3025U,22000XD,50707.52577319587,0.5314244001198618
3026G,3026U,0.0002088086571949622,0.8289521770959405
3026G,3026S,11.957428471728539,0.8232900782958807
3026G,8131D,0.04949822448981602,0.6831980947075992
3026G,8133D,0.04919004501246187,0.6793838743670418
3026G,8130D,0.14011592561820696,0.6781859564050761
3026G,8132D,0.020760041510767147,0.6715639650110894
3026G,8134D,0.020667614605161908,0.6686434619755607
3026G,13000BD,0.16822522138100623,0.6666224787174493
3026G,8090D,0.3873927909597627,0.6604633589397864
3026G,13000D,1.1071425491446873,0.6500519263549952
3026S,3026U,1.7314258736801092e-05,0.9983200399776216
3026S,1200D,0.1875272193011969,0.8861513613990301
3026S,1200AD,0.18719271296748258,0.885906642677649
3026S,1200BD,0.18719271296748258,0.885906642677649
3026S,M17000BD,0.07709443896301682,0.8600185345934805
3026S,17000BD,0.07709443896301682,0.8600185345934805
3026S,8051D,0.02645758892888559,0.8562483625518399
3026S,8050D,0.033319126285119204,0.8531880985680643
3026S,3001ST,5.92862429888452e-05,0.8520714518447339
3026S,3026G,0.056684976591999205,0.8232900782958807
3026U,3026S,57561.973479267544,0.9983200399776216
3026U,1200D,10808.619448537156,0.885825005561601
3026U,1200AD,10789.29772679436,0.8855769642423867
3026U,1200BD,10789.29772679436,0.8855769642423867
3026U,8051D,1517.4199115975591,0.8517053632818717
3026U,M17000BD,4388.570090507263,0.8490669018947358
3026U,17000BD,4388.570090507263,0.8490669018947358
3026U,8050D,1908.1885918753958,0.8474353832239971
3026U,3001ST,3.391391286045045,0.8453452157121459
3026U,3026G,3290.8679225426245,0.8289521770959405
3028G,3028S,11.979462826789963,0.7353934196836822
3028G,3028U,0.00031150923863083516,0.7229804637690913
3028G,6066DZ,0.0005152012047902249,0.5680838288456732
3028G,0961P,2.7885983722707525e-05,0.5466417287736307
3028G,6077DZ,0.00016456434043674432,0.5198868332348995
3028G,3506S,6.113447836570047,0.5164894515710268
3028G,6093DZ,0.00011492030362058205,0.5138475728221829
3028G,2010D,3.169962980295958,0.5089257889524788
3028G,6044DZ,18.54398463475064,0.48993943030889003
3028G,6060DZ,0.0003299574529404155,0.481662960633533
3028S,3028U,2.635582700052376e-05,0.9964370874135848
3028S,3028G,0.04514421802826151,0.7353934196836822
3028S,6093DZ,8.212114920261167e-06,0.5981500835389904
3028S,41500U,5.755389483840636e-05,0.5841622318074731
3028S,6077DZ,1.1311501968533818e-05,0.5821179150896968
3028S,42000U,5.6962967311031135e-05,0.580863265693804
3028S,41000U,5.075274059927026e-05,0.5725138303017329
3028S,44800U,0.000106679481088043,0.5707464944798121
3028S,6066DZ,3.119448688918194e-05,0.5603133989070511
3028S,6092DZ,1.9864965292349032e-05,0.5539066661640368
3028U,3028S,37672.385281385286,0.9964370874135848
3028U,3028G,1677.962275819419,0.7229804637690913
3028U,6093DZ,0.3144155844155844,0.6057396165582271
3028U,6077DZ,0.4300989486703772,0.5854446415063299
3028U,41500U,2.1700680272108843,0.5825844235408111
3028U,42000U,2.149041434755721,0.5796326774086754
3028U,41000U,1.9363017934446507,0.5777318306257158
3028U,44800U,4.040816326530613,0.5718185409031438
3028U,6092DZ,0.7614285714285715,0.5615710548731295
3028U,6066DZ,1.1681199752628324,0.5549672776370348
3060G,6053DZ,0.08166734115742617,0.7162955346294544
3060G,1280AD,37.54288412248753,0.7103958522330487
3060G,1280D,25.619479293133693,0.5672514886699953
3060G,6081DZ,0.005827600161877785,0.5509200310045559
3060G,6006DZ,-1.6719571023876973,-0.6222044753758169
3060G,6015DZ,-1.1106367192769464,-0.6832254878128681
3060G,1430CU,-0.016997167138810197,-0.9999999999999998
3060G,1430TU,-0.016997167138810197,-0.9999999999999998
3060G,3060S,-76.18508026440043,-0.9999999999999998
3060G,3060U,-0.0018885741265344668,-1.0000000000000007
3060S,3060U,2.4789291026276645e-05,1.0
3060S,1430CU,0.00022310361923648988,0.9999999999999999
3060S,1430TU,0.00022310361923648988,0.9999999999999999
3060S,6015DZ,0.014578139386642118,0.6832254878128677
3060S,6006DZ,0.021945991217508332,0.622204475375817
3060S,6081DZ,-7.649266945251084e-05,-0.550920031004556
3060S,1280D,-0.3362794815496849,-0.5672514886699954
3060S,1280AD,-0.49278525391316674,-0.7103958522330485
3060S,6053DZ,-0.0010719597705219923,-0.7162955346294543
3060S,3060G,-0.013125929598413494,-0.9999999999999998
3060U,1430CU,9.000000000000005,1.0000000000000004
3060U,1430TU,9.000000000000005,1.0000000000000004
3060U,3060S,40339.99999999999,1.0
3060U,6015DZ,588.082142857143,0.6832254878128681
3060U,6006DZ,885.3012857142861,0.6222044753758171
3060U,6081DZ,-3.0857142857142867,-0.550920031004556
3060U,1280D,-13565.514285714293,-0.5672514886699952
3060U,1280AD,-19878.957142857147,-0.7103958522330485
3060U,6053DZ,-43.24285714285716,-0.7162955346294547
3060U,3060G,-529.5,-1.0000000000000007
3098G,3098U,0.00389791287808625,0.9999123030667297
3098G,3098S,92.42448262699239,0.9975483560836923
3098G,3520G,0.08739412847214538,0.9664368095454644
3098G,8042D,1.9898263145815827,0.9664368095454641
3098G,8040D,3.658167742516715,0.8884320159904635
3098G,1430D,1.2977117265519635,0.8003928334041621
3098G,6042DZ,0.32848840213841934,0.7996877943053089
3098G,6016DZ,0.0407256770710162,0.7618307014848533
3098G,6031DZ,0.33488736950876696,0.7445426912525273
3098G,6036DZ,-0.0163547342256229,-0.7828484837441186
3098S,3098U,4.2006485308319434e-05,0.9983876506801497
3098S,3098G,0.010766657215072788,0.9975483560836923
3098S,3520G,0.0009584896969557613,0.982045764693221
3098S,8042D,0.02182329699489802,0.9820457646932204
3098S,8040D,0.04018111576116178,0.9041399263206329
3098S,6042DZ,0.0036480483394149775,0.8228375115148275
3098S,1430D,0.01425321982376631,0.8144998645031207
3098S,6016DZ,0.0004516513703146111,0.7827923277774983
3098S,6031DZ,0.00369935696185448,0.7620266275770973
3098S,6036DZ,-0.00018205755040165287,-0.8074134685560865
3098U,3098G,256.5025553662693,0.9999123030667297
3098U,3098S,23729.143100511068,0.9983876506801497
3098U,3520G,22.495741056218044,0.969754330073361
3098U,8042D,512.1925042589437,0.9697543300733609
3098U,8040D,941.9045996592847,0.8917389130276053
3098U,6042DZ,84.75884156729131,0.8043696119439943
3098U,1430D,334.1311754684839,0.8033636492702756
3098U,6016DZ,10.50548551959114,0.7660841936374884
3098U,6031DZ,86.32109028960816,0.7481315493644484
3098U,6036DZ,-4.221890971039183,-0.7877917952231916
31000D,30000D,1.011012639511652,0.9982138358486242
31000D,27000D,0.897576845582428,0.9964063610434255
31000D,200000D,0.9233133131126038,0.9942389707569395
31000D,35000D,0.9233133309277088,0.9942389576041908
31000D,33000D,0.793112429555107,0.9940010793905031
31000D,2100D,0.7770783322830402,0.9899408650174303
31000D,25000D,0.8088107881784853,0.9864232802758188
31000D,50029ST,0.5915334922722886,0.9781489031446713
31000D,23000D,0.5914994656659522,0.9781235072985502
31000D,395AU,3.109690057913199e-06,0.9778683345156177
32000D,2420D,0.7761601117716759,0.9589938033423695
32000D,800000D,0.5134655962038114,0.9027067409230182
32000D,50029ST,-2.3987005244349837,-0.8906232249704147
32000D,1420D,-2.370139475443545,-0.8911674313448366
32000D,27000D,-3.589989469937557,-0.8948502799912073
32000D,395AU,-1.2736448991316257e-05,-0.8992987533347069
32000D,2520D,-0.547508944983143,-0.9064272330297881
32000D,2100D,-3.17735878673311,-0.9088727111355968
32000D,30000D,-4.123343378966118,-0.9141318819095446
32000D,31000D,-4.103455175113948,-0.9213869282819505
3280G,3280S,1.184527821359556,0.9886975078099904
3280G,3280U,0.00031733332520459025,0.8031364755114446
3280G,43000G,1.1941459152940697,0.7839934630001165
3280G,6035DZ,1.0887553577968645,0.703054127943759
3280G,2570DV,1.0887553577968645,0.7030541279437588
3280G,43500XG,1.4458035725580962,0.6976024410016524
3280G,43500G,1.4458035725580962,0.6976024410016524
3280G,M43500XG,1.4458035725580962,0.6976024410016524
3280G,43000S,1.3213462363251987,0.677606372352044
3280G,1505D,-1.7449928047827228,-0.6980556099408867
3280S,3280G,0.8252425517770641,0.9886975078099904
3280S,43000G,1.039391864491309,0.8175535024705758
3280S,3280U,0.0002541770367091419,0.7707114414043962
3280S,43500G,1.2635045860996952,0.7303942520267066
3280S,43500XG,1.2635045860996952,0.7303942520267066
3280S,M43500XG,1.2635045860996952,0.7303942520267066
3280S,43000S,1.1827865003547597,0.7266897504560174
3280S,3282S,0.2860058368274387,0.7143519452256578
3280S,2570DV,0.9016959597766059,0.6975902584094081
3280S,6035DZ,0.9016959597766059,0.697590258409408
3280U,3280G,2032.6519374575125,0.8031364755114446
3280U,3280S,2336.9385905279864,0.7707114414043962
3280U,2570DV,2745.402787219579,0.7004721287208987
3280U,6035DZ,2745.402787219579,0.7004721287208986
3280U,18000D,3173.990142760027,0.6518298626809755
3280U,43500G,3207.2483571266716,0.6114453147121465
3280U,M43500XG,3207.2483571266716,0.6114453147121465
3280U,43500XG,3207.2483571266716,0.6114453147121465
3280U,43000G,2167.986743711761,0.5623905293635448
3280U,1495UU,-1.1419669159302064,-0.5332187314969353
3281G,3281S,1.560204334884203,0.9889930120866302
3281G,3281U,0.0008082993281506894,0.8728597394985225
3281G,50003SDY,0.00025370263388778543,0.7974873127178184
3281G,26000D,8.969969203101194,0.7908580617138391
3281G,1610D,8.969969203101194,0.7908580617138391
3281G,50001SDY,0.0010101836914631435,0.7698865790488997
3281G,27000D,109.38813560358679,0.741329706493537
3281G,200000D,112.72012114103579,0.7410021424934919
3281G,35000D,112.72011696140963,0.7410020909172259
3281G,33000D,96.49841997202014,0.7383268032553836
3281S,3281G,0.6269096656681059,0.9889930120866302
3281S,3281U,0.0005372007035070091,0.9151600941575891
3281S,1610D,5.953197897960339,0.8280301890867598
3281S,26000D,5.953197897960339,0.8280301890867598
3281S,50003SDY,0.00016519830028678573,0.8192050829844587
3281S,27000D,74.19032578562158,0.7931890652899958
3281S,200000D,76.39730709817515,0.7922902738850547
3281S,35000D,76.3973041472576,0.7922902175138772
3281S,33000D,65.50957012086243,0.7907176610900338
3281S,50001SDY,0.0006575088054465438,0.790526124288969
3281U,3281S,1559.0411413666366,0.9151600941575891
3281U,8051D,627.4358455519109,0.9086600386472727
3281U,M17000BD,1812.181772912303,0.9046261332447342
3281U,17000BD,1812.181772912303,0.9046261332447342
3281U,35000D,146850.76506343123,0.8939679968763531
3281U,200000D,146850.7584159981,0.8939679854846336
3281U,27000D,142111.9083824053,0.8918655940854098
3281U,1495D,26079.125637276222,0.887460976466536
3281U,8050D,771.2662846302812,0.88376773912831
3281U,33000D,124678.0860135162,0.8833774617116024
3282G,3282S,1.0438931317301474,0.9881877129072665
3282G,43000G,2.354055738333377,0.7017778974830118
3282G,0964P,8.146072355525144e-05,0.6942154495934705
3282G,520P,0.00010556187317472218,0.6837517376116211
3282G,8634D,0.2291575124014453,0.6834472095437848
3282G,3280S,1.7482448112406928,0.6625952558169623
3282G,43000S,2.8369212766905028,0.6605961438501274
3282G,3282U,0.0007025244632471209,0.6588644497283141
3282G,2260D,-2.19650722905917,-0.6548046069933687
3282G,8173D,-0.2654607025657071,-0.6605802990470101
3282S,3282G,0.9354549103339909,0.9881877129072665
3282S,3280S,1.784224781243082,0.7143519452256578
3282S,43000G,2.255816387664692,0.7104005388781255
3282S,0964P,7.725129181700154e-05,0.695453908775182
3282S,43000S,2.69716478887614,0.6634570627900779
3282S,8634D,0.20723432245490003,0.6529037328541806
3282S,3280G,1.35188915610534,0.6484635585825441
3282S,8173D,-0.24691248881134129,-0.6490602690524976
3282S,2260D,-2.0954606965924185,-0.6598955494863452
3282S,2300D,-4.775518258042048,-0.6718304037280364
3282U,3500U,0.8961705338615353,0.8599066980437846
3282U,3003ST,1.1426146010186755,0.8539128191327732
3282U,3002ST,1.3428032446708162,0.8395065268993736
3282U,43500XS,36549.13280513111,0.8391825361257934
3282U,43500S,36549.13280513111,0.8391825361257934
3282U,400000XS,51061.925146198824,0.8353335420552606
3282U,400000S,51061.925146198824,0.8353335420552606
3282U,44800S,48555.588794567055,0.8317324278884728
3282U,41500S,34110.132126013945,0.831450518691982
3282U,44800U,1.4476513865308427,0.8293961360100192
33000D,27000D,1.125556099988879,0.9969649650829087
33000D,200000D,1.1599197714964486,0.9965923193811513
33000D,35000D,1.1599197886350383,0.9965923016935817
33000D,31000D,1.2457731199392768,0.9940010793905031
33000D,30000D,1.2614960950117498,0.9938041607730937
33000D,25000D,1.0145504619885835,0.9872745254090152
33000D,2100D,0.9689619309143891,0.9849157166526938
33000D,1495D,0.2036201621190431,0.9779594095249633
33000D,50029ST,0.7391838819577015,0.9752725970377243
33000D,23000D,0.7391462977185229,0.975253788083922
3310G,3310S,0.8029508565881353,0.8508064276066354
3310G,3310U,0.0010457211887938789,0.7899767450917153
3310G,25700D,39.029550165013,0.7314903805376652
3310G,50007SDY,0.12085940886888215,0.6289364493293432
3310G,396CD,3.238952741504115,0.6143841533085671
3310G,396ED,4.235757947435601,0.6125697448939087
3310G,0964P,0.00023067345689894823,0.6034168903331594
3310G,5330S,1.9372823325504747,0.6010948169607881
3310G,50015SD,1.461232651487824,0.5853340422260389
3310G,2300D,-15.767667076670863,-0.644560699856116
3310S,3310U,0.001317881029833752,0.9395779346979567
3310S,3310G,0.9015141727759145,0.8508064276066354
3310S,50007SDY,0.15683890836536404,0.7702617165439118
3310S,5000AP,0.0005317261504342329,0.7398004761839468
3310S,396CD,4.124543484969669,0.7383622496226011
3310S,25700D,40.96096438668971,0.7245084417849008
3310S,0964P,0.000289491149658826,0.7146828043476935
3310S,396GD,6.897856211068197,0.7006878363118824
3310S,570P,0.0005499610285853874,0.6768419181418553
3310S,2300D,-20.22896100466869,-0.780419588047818
3310U,3310S,669.8682774746686,0.9395779346979567
3310U,0964P,0.24707716289945442,0.8555670395966514
3310U,5000AP,0.4271239282930632,0.833535088353387
3310U,396CD,3162.5588464536245,0.7941007576021725
3310U,3310G,596.7778643803587,0.7899767450917153
3310U,0962P,0.21823850350740456,0.773164747643439
3310U,50007SDY,111.2743569758379,0.7665191212636514
3310U,25700D,30626.607170693682,0.7598284708580512
3310U,570P,0.43569758378799694,0.7521143605626032
3310U,2300D,-15598.184723304757,-0.8440575148504866
3341G,3341S,1.3574655703407899,0.9990640989561311
3341G,3341U,0.0004977088539843815,0.9943781508368335
3341G,5700U,0.002201320860728308,0.8462294822966246
3341G,5700S,1.1654361072858914,0.8383936540879965
3341G,5700G,0.24864745561905052,0.8266670487177479
3341G,8012D,0.8027960330533601,0.7603300106994542
3341G,6082DZ,0.6251466778708729,0.7525437438034744
3341G,6090DZ,0.6128670133227906,0.7429669738563631
3341G,8010D,1.2744204305401081,0.7283438709249538
3341G,4512G,-0.16356945752763172,-0.7289357247381126
3341S,3341G,0.7352886847601203,0.9990640989561311
3341S,3341U,0.0003671922473989896,0.996793460226651
3341S,5700U,0.0016103943886306062,0.8411482033015029
3341S,5700S,0.8497116019584806,0.830551432603737
3341S,5700G,0.18151578122428935,0.8199671745084854
3341S,6082DZ,0.46287890172043594,0.7570990097695629
3341S,8012D,0.5835633369840278,0.7509661893061387
3341S,6090DZ,0.4541063623474198,0.7479909086917319
3341S,8010D,0.9276732289968923,0.7203677121497456
3341S,4512G,-0.12067719846705555,-0.7307144768604569
3341U,3341S,2705.931863727455,0.996793460226651
3341U,3341G,1986.679358717435,0.9943781508368335
3341U,5700U,4.4188376753507015,0.8502304300667081
3341U,5700S,2328.3206412825652,0.838351402349108
3341U,5700G,498.2605210420842,0.8291381127957584
3341U,6082DZ,1286.6482965931866,0.7752351662353302
3341U,6090DZ,1260.0901803607214,0.7645901223593444
3341U,8012D,1552.1302605210421,0.7357815178001806
3341U,8010D,2481.9118236472946,0.709960009247028
3341U,4512G,-338.3987975951904,-0.7548134438724907
34000D,1830D,0.013360190939100161,0.965268290349767
34000D,391AU,2.25075148063848e-05,0.9496886058941003
34000D,1840D,0.04286139598222711,0.9439964571568699
34000D,1820D,0.006514073368183015,0.9404401121953191
34000D,1800D,0.031217746734848582,0.9369758903302877
34000D,1140ED,0.08589415505550396,0.932873453942093
34000D,5000XP,1.3892783117264676e-05,0.9323687813201335
34000D,5080D,3.5820058277499437e-05,0.929273877932551
34000D,5000D,3.8760754278530004e-05,0.9249793118906146
34000D,2410D,-0.3207575035055959,-0.9813821532081842
35000D,200000D,0.9999999674761941,0.9999999999999111
35000D,27000D,0.9690450772320016,0.9990038457809766
35000D,30000D,1.087099190096199,0.9967689523792723
35000D,33000D,0.8562628429364731,0.9965923016935817
35000D,31000D,1.0706128371661765,0.9942389576041908
35000D,2100D,0.8380876163942231,0.991498830510807
35000D,25000D,0.8678206099054832,0.9828894369035052
35000D,50029ST,0.6376279540060615,0.979154696677609
35000D,23000D,0.63759058605976,0.9791282153183013
35000D,1420D,0.6292850146178967,0.9785854842336522
3500G,44000G,0.875350114787086,0.9726472325723807
3500G,44500G,0.8752889462963419,0.9726326347093841
3500G,M44700XG,0.9172421853417515,0.9612272372432247
3500G,44700G,0.9172421853417515,0.9612272372432247
